file,page,value,Actual,Match,,engine,confidence,region,needs_review,review_reason,trace
OSMIB7A-KEY57-16.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIB7A-KEY57-16.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=395 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIB7A-KEY60-18.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIB7A-KEY60-18.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=390 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIB7A-KEY64-3.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIB7A-KEY64-3.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=390 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIB7A-KEY68-2.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIB7A-KEY68-2.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=395 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIB7A-SCR1-11.pdf,1,0,A,0,,gpt_vision,high,tl_issue,no,,"file=OSMIB7A-SCR1-11.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=unknown size=(612x792) tokens=0 | no native tokens | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': '0', 'region': 'tl_issue', 'confidence': 'high', 'evidence': ""Bottom-left of the drawing has a top-left ISSUE/ALTERATIONS table; the bottom-most value in the ISSUE column is '0', confirming current revision.""}"
OSMIB7A-SCR1-16.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIB7A-SCR1-16.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=445 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIB7A-SCR2-17.pdf,1,A,A,1,,native,high,bl_revtable,no,,"file=OSMIB7A-SCR2-17.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=440 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => no value |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=bl_revtable"
OSMIB9A-KEY50-4r1.pdf,1,1,1,1,,native,high,br_title,no,,"file=OSMIB9A-KEY50-4r1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=406 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.0504150390625, 1166.6531858444214) grid_ys=(22.415666580200195, 821.7362442016602) |   marker 'Iss.'@(1149,777) => 1 region=br_title score=165.8 |   marker 'Rev'@(40,822) => 1 region=bl_revtable score=105.0 |   marker 'Iss.'@(66,806) => 1 region=bl_revtable score=115.1 | consolidated => 1 region=br_title"
OSMIB9A-KEY76-15.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIB9A-KEY76-15.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=398 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIB9A-SCR2-27.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIB9A-SCR2-27.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=445 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.115193684895836, 1166.7779272397358) grid_ys=(22.341110706329346, 821.6616897583008) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.6 |   marker 'Rev'@(40,822) => A region=bl_revtable score=110.0 |   marker 'Iss.'@(66,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIS19A-SCR4-5.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIS19A-SCR4-5.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=448 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW10-KEY120-22r1.pdf,1,1,1,1,,native,high,br_title,no,,"file=OSMIW10-KEY120-22r1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=421 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.115193684895836, 1166.7779272397358) grid_ys=(22.341110706329346, 821.6616897583008) |   marker 'Iss.'@(1149,777) => 1 region=br_title score=165.7 |   marker 'Rev'@(40,822) => 1 region=bl_revtable score=105.0 |   marker 'Iss.'@(66,806) => 1 region=bl_revtable score=115.1 | consolidated => 1 region=br_title"
OSMIW10-KEY135-17.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW10-KEY135-17.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=423 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW10-KEY139-11.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW10-KEY139-11.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=424 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW10-KEY150-142.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW10-KEY150-142.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=434 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW10-KEY150-71r1.pdf,1,1,1,1,,native,high,br_title,no,,"file=OSMIW10-KEY150-71r1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=445 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.115193684895836, 1166.7779272397358) grid_ys=(22.341110706329346, 821.6616897583008) |   marker 'Iss.'@(1149,777) => 1 region=br_title score=165.7 |   marker 'Rev'@(40,822) => 1 region=bl_revtable score=105.0 |   marker 'Iss.'@(66,806) => 1 region=bl_revtable score=115.1 | consolidated => 1 region=br_title"
OSMIW10-KEY165-15.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW10-KEY165-15.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=424 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.0504150390625, 1166.6531858444214) grid_ys=(22.415666580200195, 821.7362442016602) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=110.0 |   marker 'Iss.'@(66,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW10-KEY172-1.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW10-KEY172-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=434 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1093,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW10-KEY180-20.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW10-KEY180-20.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=418 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW10-KEY190-19.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW10-KEY190-19.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=424 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW10-KEY95-6.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW10-KEY95-6.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=434 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW11-KEY150-94.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW11-KEY150-94.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=409 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW11-KEY160-59.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW11-KEY160-59.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=434 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW11-KEY170-13.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW11-KEY170-13.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=434 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW11-KEY180-36.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW11-KEY180-36.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=434 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW11BB-KEY150-6.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW11BB-KEY150-6.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=420 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1091,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW11BB-KEY170-3.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW11BB-KEY170-3.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=432 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW11BB-KEY250-6.pdf,1,1,1,1,,native,high,bl_revtable,no,,"file=OSMIW11BB-KEY250-6.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=460 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1095,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => no value |   marker 'Rev'@(40,822) => 1 region=bl_revtable score=105.0 |   marker 'Iss.'@(65,806) => 1 region=bl_revtable score=115.1 | consolidated => 1 region=bl_revtable"
OSMIW11BB-KEY266-1.pdf,1,1,1,0,,native,high,bl_revtable,no,,"file=OSMIW11BB-KEY266-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=453 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Rev'@(40,822) => 1 region=bl_revtable score=105.0 |   marker 'Iss.'@(65,806) => 1 region=bl_revtable score=115.1 | consolidated => 1 region=bl_revtable"
OSMIW12-KEY120-1.pdf,1,A,A,1,,native,high,bl_revtable,no,,"file=OSMIW12-KEY120-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=420 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1090,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => no value |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=bl_revtable"
OSMIW12-KEY230-3.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW12-KEY230-3.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=423 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1093,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW12A-KEY190-13.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW12A-KEY190-13.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=422 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1090,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW12A-KEY230-2.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW12A-KEY230-2.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=422 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1093,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW12L-KEY175-1.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW12L-KEY175-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=423 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1093,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW14-KEY200-2.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW14-KEY200-2.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=418 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW14-KEY205-3.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW14-KEY205-3.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=416 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW17-KEY320-1.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW17-KEY320-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=416 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1095,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.173126220703125, 1166.7731356620789) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.9 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW3-KEY14-3.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW3-KEY14-3.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=421 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW3-KEY20-27.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW3-KEY20-27.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=427 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
OSMIW3-KEY25-79.pdf,1,A,A,1,,native,high,br_title,no,,"file=OSMIW3-KEY25-79.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=421 | markers=['Iss.', 'REV', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'REV'@(1092,755) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => A region=br_title score=165.8 |   marker 'Rev'@(40,822) => A region=bl_revtable score=109.9 |   marker 'Iss.'@(65,806) => A region=bl_revtable score=135.7 | consolidated => A region=br_title"
